sale_id,customer_id,product_id,quantity_sold,sale_date
2659,5052,34,5,3/2/2024
2660,7324,65,1,8/21/2024
2661,232,54,5,1/22/2024
2662,1638,37,5,8/2/2024
2663,4054,13,3,1/28/2024
2664,6887,88,2,3/19/2024
2665,914,10,2,9/8/2024
2666,2224,36,4,8/22/2024
2667,600,99,2,5/10/2024
2668,7960,81,3,8/25/2024
2669,515,24,2,4/11/2024
2670,8696,43,2,1/30/2024
2671,7812,96,1,4/1/2024
2672,1965,16,5,8/15/2024
2673,3569,38,2,7/31/2024
2674,2936,96,1,1/18/2024
2675,3049,13,2,7/7/2024
2676,8510,16,5,5/8/2024
2677,5445,5,2,6/21/2024
2678,7171,64,3,5/11/2024
2679,5869,52,2,6/18/2024
2680,4256,4,5,2/23/2024
2681,9791,47,5,1/16/2024
2682,7623,56,4,5/9/2024
2683,795,32,3,6/11/2024
2684,3717,51,4,1/10/2024
2685,4145,75,3,8/23/2024
2686,5809,18,3,4/30/2024
2687,41,68,1,5/30/2024
2688,1760,71,2,7/21/2024
2689,2905,95,3,8/22/2024
2690,9544,6,1,8/16/2024
2691,7909,58,2,4/23/2024
2692,6906,14,3,6/9/2024
2693,4000,71,3,9/2/2024
2694,3575,36,4,5/17/2024
2695,9219,54,1,8/28/2024
2696,6476,19,3,1/28/2024
2697,1604,63,5,3/18/2024
2698,3975,40,3,4/3/2024
2699,3556,46,1,7/25/2024
2700,748,93,4,7/6/2024
2701,3708,5,2,1/31/2024
2702,6054,23,2,8/4/2024
2703,8401,4,3,5/18/2024
2704,6056,84,4,3/24/2024
2705,9543,51,3,2/8/2024
2706,3049,89,1,3/2/2024
2707,5308,10,2,5/18/2024
2708,8013,25,4,6/26/2024
2709,4199,94,4,8/4/2024
2710,9738,51,5,3/17/2024
2711,3624,59,3,4/9/2024
2712,5193,3,3,6/30/2024
2713,704,3,1,4/21/2024
2714,3782,54,3,8/16/2024
2715,9901,87,5,6/2/2024
2716,4391,32,2,2/19/2024
2717,8652,10,5,4/16/2024
2718,4644,13,2,8/26/2024
2719,424,54,4,4/22/2024
2720,6298,32,2,9/10/2024
2721,4567,13,2,8/18/2024
2722,5747,94,1,5/19/2024
2723,3453,22,4,3/27/2024
2724,7697,23,1,8/24/2024
2725,9570,36,2,7/18/2024
2726,3470,48,5,7/1/2024
2727,2639,12,3,4/30/2024
2728,704,18,1,2/1/2024
2729,3386,69,5,7/26/2024
2730,2324,81,1,2/11/2024
2731,4622,36,1,7/11/2024
2732,4009,1,4,2/27/2024
2733,9759,86,4,8/25/2024
2734,5125,18,4,7/31/2024
2735,1549,38,4,5/22/2024
2736,4073,57,4,8/3/2024
2737,6669,20,5,4/14/2024
2738,7081,74,1,8/17/2024
2739,8204,87,5,3/22/2024
2740,2736,4,3,6/12/2024
2741,5870,52,1,4/13/2024
2742,2190,82,1,6/4/2024
2743,8601,3,3,7/30/2024
2744,9181,1,5,5/6/2024
2745,8568,36,3,1/13/2024
2746,6398,80,5,8/30/2024
2747,3580,34,1,1/31/2024
2748,5462,39,5,5/24/2024
2749,4461,64,3,7/13/2024
2750,6007,77,4,4/22/2024
2751,9406,65,4,7/21/2024
2752,1679,30,1,8/11/2024
2753,7336,38,2,3/12/2024
2754,6586,87,2,6/12/2024
2755,321,31,4,4/17/2024
2756,2432,40,3,6/7/2024
2757,490,4,2,2/18/2024
2758,2351,12,2,1/31/2024
2759,8796,20,4,3/28/2024
2760,1321,14,3,1/4/2024
2761,9611,67,3,1/7/2024
2762,7866,68,4,5/3/2024
2763,9788,53,2,6/3/2024
2764,9049,21,3,1/30/2024
2765,6172,30,3,4/24/2024
2766,6378,5,2,3/10/2024
2767,4617,7,3,2/1/2024
2768,1984,5,4,3/10/2024
2769,5827,35,2,3/26/2024
2770,3822,70,5,4/4/2024
2771,1501,31,3,6/14/2024
2772,6798,7,3,5/19/2024
2773,1639,20,5,8/9/2024
2774,2821,44,1,2/2/2024
2775,4979,74,4,1/16/2024
2776,4730,18,4,5/12/2024
2777,8625,60,4,8/21/2024
2778,1464,67,2,6/14/2024
2779,1213,29,4,2/12/2024
2780,2889,31,2,7/2/2024
2781,8489,79,2,6/8/2024
2782,1800,59,4,7/26/2024
2783,1775,16,3,5/4/2024
2784,8068,71,2,4/25/2024
2785,6466,35,3,5/15/2024
2786,8668,66,1,9/4/2024
2787,7971,58,5,8/25/2024
2788,3106,72,3,3/3/2024
2789,6710,39,2,3/10/2024
2790,7734,93,2,5/4/2024
2791,5352,22,1,7/1/2024
2792,6306,32,3,5/18/2024
2793,6470,97,5,8/19/2024
2794,5887,4,5,8/9/2024
2795,672,53,5,1/11/2024
2796,3219,98,3,8/17/2024
2797,2901,34,2,5/27/2024
2798,4481,61,2,4/16/2024
2799,4133,4,3,3/7/2024
2800,5132,37,2,9/5/2024
2801,4847,45,5,7/17/2024
2802,4185,62,5,2/25/2024
2803,7528,66,3,8/3/2024
2804,492,10,3,4/6/2024
2805,8914,88,2,7/24/2024
2806,1145,48,2,6/4/2024
2807,9696,58,2,7/9/2024
2808,341,48,3,6/15/2024
2809,1936,99,5,2/11/2024
2810,8611,50,3,4/9/2024
2811,7441,7,5,4/8/2024
2812,9511,67,4,2/4/2024
2813,441,64,3,2/11/2024
2814,2587,63,3,7/11/2024
2815,3069,56,3,8/17/2024
2816,4029,84,4,2/15/2024
2817,7952,87,1,8/25/2024
2818,1352,48,3,7/30/2024
2819,9592,54,5,1/5/2024
2820,3929,58,2,3/14/2024
2821,5849,8,2,6/12/2024
2822,3896,86,4,4/12/2024
2823,5498,32,4,2/21/2024
2824,6132,14,1,5/26/2024
2825,4901,73,1,5/16/2024
2826,9128,86,5,9/5/2024
2827,3664,89,4,4/5/2024
2828,5752,56,4,1/21/2024
2829,6870,9,3,1/5/2024
2830,2496,37,1,6/7/2024
2831,3811,53,1,8/8/2024
2832,4361,83,1,6/17/2024
2833,1238,40,4,6/11/2024
2834,6805,15,1,5/2/2024
2835,2326,92,3,3/26/2024
2836,8594,3,2,3/28/2024
2837,1602,94,1,7/23/2024
2838,8385,61,3,4/16/2024
2839,3866,40,3,7/4/2024
2840,8568,19,2,6/21/2024
2841,72,28,5,5/1/2024
2842,9755,79,1,7/12/2024
2843,6180,28,1,1/15/2024
2844,6157,64,5,1/15/2024
2845,1765,78,2,3/25/2024
2846,1029,58,1,6/23/2024
2847,4849,67,2,4/20/2024
2848,6843,9,5,3/31/2024
2849,6464,65,1,8/24/2024
2850,4882,31,4,3/22/2024
2851,2349,17,3,2/20/2024
2852,65,48,5,5/10/2024
2853,7399,71,2,6/11/2024
2854,4884,62,4,7/3/2024
2855,8599,81,5,4/20/2024
2856,8817,32,3,3/2/2024
2857,9919,10,4,5/20/2024
2858,7005,20,3,2/23/2024
2859,4518,15,2,3/31/2024
2860,6156,57,4,4/11/2024
2861,8194,61,1,2/22/2024
2862,2454,59,4,3/27/2024
2863,5606,1,4,5/14/2024
2864,8805,38,4,1/26/2024
2865,5785,97,2,4/14/2024
2866,2415,97,4,9/6/2024
2867,9978,22,5,6/9/2024
2868,6694,75,2,2/11/2024
2869,7549,87,1,2/15/2024
2870,5985,92,5,6/8/2024
2871,5296,45,1,5/12/2024
2872,9587,18,2,6/9/2024
2873,7998,77,4,8/31/2024
2874,7747,97,4,5/19/2024
2875,6996,32,3,4/14/2024
2876,2358,84,4,7/3/2024
2877,6878,80,3,4/21/2024
2878,2593,16,2,2/12/2024
2879,6097,95,2,6/7/2024
2880,6774,4,4,3/15/2024
2881,4496,13,5,6/20/2024
2882,2934,32,1,7/31/2024
2883,6668,18,5,3/18/2024
2884,3485,53,3,4/17/2024
2885,5263,72,3,8/25/2024
2886,8903,79,5,1/11/2024
2887,1750,58,4,5/4/2024
2888,491,18,3,3/9/2024
2889,1402,29,4,3/1/2024
2890,9382,57,1,8/17/2024
2891,3633,91,1,5/21/2024
2892,5474,39,1,7/20/2024
2893,5475,10,3,8/22/2024
2894,1126,92,5,1/9/2024
2895,1109,8,3,4/21/2024
2896,1898,60,1,6/22/2024
2897,1769,34,5,4/16/2024
2898,6668,43,3,4/21/2024
2899,6332,41,2,5/24/2024
2900,5633,57,3,4/19/2024
2901,7117,36,1,6/24/2024
2902,3891,27,1,2/4/2024
2903,7651,84,1,1/30/2024
2904,9806,4,1,1/27/2024
2905,9128,49,2,3/13/2024
2906,7252,10,1,5/23/2024
2907,1083,78,1,2/25/2024
2908,3035,85,1,2/13/2024
2909,1314,43,3,6/29/2024
2910,9081,76,5,5/14/2024
2911,2770,54,1,3/18/2024
2912,6779,4,1,7/8/2024
2913,6553,6,2,1/4/2024
2914,6888,68,2,4/9/2024
2915,6682,43,3,1/6/2024
2916,1901,34,2,6/4/2024
2917,2471,21,1,8/5/2024
2918,24,11,1,2/20/2024
2919,2931,43,1,8/13/2024
2920,7555,77,2,6/10/2024
2921,3500,90,5,6/23/2024
2922,5928,51,3,2/14/2024
2923,190,97,3,5/14/2024
2924,2884,46,3,4/10/2024
2925,9907,29,1,4/25/2024
2926,4388,52,2,4/4/2024
2927,3238,17,3,6/11/2024
2928,8169,35,2,1/30/2024
2929,2461,21,5,1/3/2024
2930,9042,48,2,2/3/2024
2931,2839,45,2,3/2/2024
2932,8805,41,2,8/8/2024
2933,8301,16,4,2/27/2024
2934,7368,88,5,1/28/2024
2935,970,5,5,3/5/2024
2936,3438,47,2,8/2/2024
2937,7722,45,2,5/9/2024
2938,312,34,2,8/25/2024
2939,2512,25,4,1/19/2024
2940,5784,11,1,5/25/2024
2941,8667,98,4,5/29/2024
2942,9133,67,4,1/22/2024
2943,4578,34,4,2/21/2024
2944,6548,60,5,1/9/2024
2945,4751,51,5,5/28/2024
2946,2549,97,3,5/8/2024
2947,6569,22,5,8/8/2024
2948,1082,6,3,8/15/2024
2949,276,28,5,8/21/2024
2950,9496,70,1,8/12/2024
2951,8766,82,1,4/17/2024
2952,10000,97,4,5/3/2024
2953,9607,3,5,2/10/2024
2954,9582,58,3,3/16/2024
2955,7294,35,4,4/24/2024
2956,5096,78,2,1/21/2024
2957,6087,16,2,1/10/2024
2958,7597,37,3,3/6/2024
2959,2755,43,5,1/12/2024
2960,4991,59,4,1/18/2024
2961,3224,98,2,3/20/2024
2962,9680,82,3,6/10/2024
2963,573,97,1,3/31/2024
2964,4020,88,5,7/16/2024
2965,8929,100,1,7/11/2024
2966,3830,18,2,6/25/2024
2967,920,32,1,6/11/2024
2968,6267,99,2,2/12/2024
2969,5506,46,3,6/4/2024
2970,192,47,3,3/15/2024
2971,3159,15,2,4/27/2024
2972,9809,65,4,8/26/2024
2973,7922,1,5,3/10/2024
2974,8696,8,4,4/4/2024
2975,7560,46,3,8/28/2024
2976,4425,38,4,6/24/2024
2977,3117,1,4,2/2/2024
2978,8252,28,5,9/6/2024
2979,7139,37,1,3/15/2024
2980,2320,70,2,2/14/2024
2981,7480,72,5,5/27/2024
2982,7316,91,1,5/25/2024
2983,7496,77,5,2/5/2024
2984,7125,26,1,7/16/2024
2985,2304,87,5,8/29/2024
2986,2809,63,5,7/30/2024
2987,4050,61,5,1/28/2024
2988,1326,32,5,3/17/2024
2989,5163,22,2,5/15/2024
2990,780,28,1,4/6/2024
2991,7762,3,2,2/29/2024
2992,9894,78,1,3/4/2024
2993,7919,84,4,3/1/2024
2994,9444,73,1,3/26/2024
2995,9046,26,4,6/24/2024
2996,7535,60,2,1/19/2024
2997,2186,74,4,7/22/2024
2998,2744,68,2,7/17/2024
2999,181,9,1,4/30/2024
3000,7395,36,1,4/28/2024
3001,5642,83,5,5/14/2024
3002,2456,90,4,1/7/2024
3003,9241,86,4,9/7/2024
3004,4687,65,5,6/19/2024
3005,3858,24,1,2/6/2024
3006,7876,15,3,2/2/2024
3007,3080,96,3,4/11/2024
3008,7362,64,2,4/30/2024
3009,6631,62,2,2/27/2024
3010,4414,20,3,6/28/2024
3011,692,16,5,6/17/2024
3012,9289,18,4,6/9/2024
3013,6038,56,3,5/28/2024
3014,690,49,5,2/1/2024
3015,3508,94,1,4/27/2024
3016,4951,9,5,5/26/2024
3017,495,21,4,1/5/2024
3018,9582,23,5,2/12/2024
3019,1995,55,3,2/1/2024
3020,7282,60,3,1/14/2024
3021,6986,91,1,6/25/2024
3022,6556,69,4,3/14/2024
3023,2935,24,1,7/23/2024
3024,3864,46,1,4/12/2024
3025,744,68,1,7/30/2024
3026,8183,62,2,7/19/2024
3027,2596,2,3,7/15/2024
3028,4963,41,5,5/20/2024
3029,4755,48,3,2/10/2024
3030,8093,50,1,8/29/2024
3031,9046,65,1,5/1/2024
3032,3121,30,4,6/30/2024
3033,9423,6,1,8/26/2024
3034,1214,14,5,6/4/2024
3035,4483,26,3,7/24/2024
3036,8380,37,2,2/10/2024
3037,1946,99,2,8/6/2024
3038,8242,97,3,3/22/2024
3039,5283,72,1,1/9/2024
3040,8389,61,2,6/7/2024
3041,347,8,3,5/15/2024
3042,3856,98,2,5/17/2024
3043,4912,79,5,3/9/2024
3044,1946,49,1,6/14/2024
3045,2417,65,5,1/7/2024
3046,2011,50,1,8/31/2024
3047,1666,73,1,1/16/2024
3048,477,98,5,1/17/2024
3049,440,77,1,1/25/2024
3050,8531,49,2,2/10/2024
3051,9717,21,2,2/3/2024
3052,6690,91,2,3/23/2024
3053,9537,68,4,5/11/2024
3054,4235,91,5,7/12/2024
3055,4851,38,5,1/19/2024
3056,5320,96,3,5/19/2024
3057,6325,26,2,5/7/2024
3058,7308,81,5,4/19/2024
3059,9646,33,1,9/4/2024
3060,882,75,4,4/18/2024
3061,9243,8,2,5/27/2024
3062,7383,92,5,6/17/2024
3063,2360,74,5,4/23/2024
3064,7981,10,4,4/4/2024
3065,1899,61,4,8/19/2024
3066,9225,24,4,2/23/2024
3067,1927,43,4,7/8/2024
3068,3976,73,2,6/10/2024
3069,7000,73,2,8/17/2024
3070,4005,2,3,6/24/2024
3071,382,49,3,3/15/2024
3072,6277,41,5,9/9/2024
3073,5626,45,2,8/18/2024
3074,7319,40,1,7/10/2024
3075,6792,14,2,6/15/2024
3076,4653,16,1,5/6/2024
3077,3761,35,1,5/24/2024
3078,479,76,2,4/16/2024
3079,7966,83,3,7/14/2024
3080,4078,26,5,5/15/2024
3081,2634,1,1,4/4/2024
3082,3058,84,5,2/19/2024
3083,1291,47,2,4/10/2024
3084,9507,87,4,4/12/2024
3085,3557,17,4,2/22/2024
3086,8312,8,5,1/29/2024
3087,5313,68,5,3/6/2024
3088,6105,47,4,9/7/2024
3089,2077,85,4,8/24/2024
3090,8890,67,4,5/26/2024
3091,4342,93,5,7/25/2024
3092,2753,86,2,3/11/2024
3093,5070,21,1,7/2/2024
3094,6360,56,5,3/6/2024
3095,9328,77,2,4/20/2024
3096,3989,48,3,3/4/2024
3097,8268,16,1,3/15/2024
3098,6124,62,3,1/30/2024
3099,2366,31,1,2/15/2024
3100,7818,26,1,3/13/2024
3101,2642,13,2,8/24/2024
3102,2448,86,1,1/28/2024
3103,5605,88,4,5/9/2024
3104,2791,53,3,7/14/2024
3105,8385,11,3,8/8/2024
3106,443,3,1,1/31/2024
3107,2519,82,1,6/9/2024
3108,1831,77,3,7/6/2024
3109,2247,46,2,1/31/2024
3110,5794,72,2,1/30/2024
3111,8905,45,3,8/23/2024
3112,3310,81,4,3/5/2024
3113,1121,21,1,5/13/2024
3114,7537,18,5,6/18/2024
3115,4928,72,5,9/6/2024
3116,7546,35,3,5/29/2024
3117,1896,34,2,3/26/2024
3118,358,82,5,7/9/2024
3119,468,33,2,4/10/2024
3120,8964,85,1,6/9/2024
3121,6071,53,3,5/7/2024
3122,9390,50,2,4/23/2024
3123,4252,100,1,3/20/2024
3124,3218,79,1,7/17/2024
3125,4965,82,4,3/6/2024
3126,1644,13,3,4/9/2024
3127,3404,17,1,6/12/2024
3128,7834,78,2,6/6/2024
3129,9430,45,3,2/24/2024
3130,7208,76,5,8/23/2024
3131,4277,60,2,2/22/2024
3132,4960,63,1,7/23/2024
3133,3406,48,2,8/7/2024
3134,1591,24,1,6/7/2024
3135,7060,50,1,7/31/2024
3136,5565,72,4,6/8/2024
3137,9338,98,1,8/31/2024
3138,4475,16,5,2/2/2024
3139,1441,87,2,5/1/2024
3140,2701,40,1,8/4/2024
3141,782,29,4,8/29/2024
3142,8513,19,2,5/15/2024
3143,309,88,4,5/31/2024
3144,1195,89,1,7/19/2024
3145,2500,51,2,8/25/2024
3146,6653,33,2,2/19/2024
3147,7104,43,2,8/29/2024
3148,193,14,1,6/14/2024
3149,5135,65,3,4/9/2024
3150,4208,23,3,4/14/2024
3151,6808,19,2,7/5/2024
3152,3804,11,3,8/22/2024
3153,8623,55,1,5/4/2024
3154,3642,86,2,2/2/2024
3155,53,72,1,3/14/2024
3156,1909,51,3,4/11/2024
3157,7882,69,5,9/6/2024
3158,8206,16,2,5/24/2024
3159,6798,54,2,7/29/2024
3160,4556,18,4,1/10/2024
3161,2538,81,4,1/21/2024
3162,3190,45,2,4/8/2024
3163,8141,45,4,5/18/2024
3164,4449,38,4,6/18/2024
3165,7847,14,1,4/30/2024
3166,1409,46,1,5/28/2024
3167,7060,8,4,2/22/2024
3168,266,81,1,5/6/2024
3169,7072,61,4,3/12/2024
3170,6737,87,1,4/15/2024
3171,9273,80,4,1/19/2024
3172,9509,10,4,5/30/2024
3173,2995,69,2,5/18/2024
3174,9788,88,4,6/1/2024
3175,5115,25,2,5/31/2024
3176,6292,36,4,6/14/2024
3177,650,73,4,5/8/2024
3178,3767,22,5,3/8/2024
3179,4708,56,4,5/2/2024
3180,3743,4,1,5/4/2024
3181,1893,84,4,8/13/2024
3182,5769,51,2,1/15/2024
3183,5159,91,4,5/29/2024
3184,3207,20,2,7/16/2024
3185,5019,86,5,2/18/2024
3186,1079,41,4,3/24/2024
3187,6898,61,2,1/29/2024
3188,9472,90,4,3/13/2024
3189,1847,37,5,4/12/2024
3190,7029,32,3,8/14/2024
3191,5807,81,1,4/9/2024
3192,9077,95,3,5/12/2024
3193,8528,99,3,6/16/2024
3194,47,19,4,2/17/2024
3195,3557,42,3,1/30/2024
3196,7139,1,1,5/28/2024
3197,823,51,1,3/11/2024
3198,2323,23,5,2/3/2024
3199,9419,6,4,5/14/2024
3200,6320,92,4,6/12/2024
3201,3645,79,4,5/3/2024
3202,5485,96,5,8/2/2024
3203,3910,69,1,3/25/2024
3204,9986,57,5,1/22/2024
3205,5912,23,4,2/1/2024
3206,6386,98,3,3/29/2024
3207,5161,9,5,2/28/2024
3208,1040,27,1,3/2/2024
3209,1627,69,4,9/2/2024
3210,2433,26,4,8/21/2024
3211,8438,6,3,8/11/2024
3212,4827,21,4,8/17/2024
3213,7619,86,3,5/15/2024
3214,3802,74,1,5/8/2024
3215,4909,81,1,2/12/2024
3216,7140,10,1,8/2/2024
3217,7070,8,2,2/1/2024
3218,796,79,2,2/16/2024
3219,7194,17,5,8/22/2024
3220,4553,22,3,3/11/2024
3221,6652,20,2,9/1/2024
3222,9192,56,2,3/18/2024
3223,2269,54,1,8/17/2024
3224,7186,26,2,1/4/2024
3225,9062,68,1,6/28/2024
3226,9027,95,5,4/20/2024
3227,2160,4,2,8/13/2024
3228,6373,82,3,7/3/2024
3229,9521,73,1,8/2/2024
3230,1353,27,2,7/25/2024
3231,2135,3,5,5/14/2024
3232,8349,73,2,7/26/2024
3233,8247,70,1,3/27/2024
3234,3488,26,1,5/20/2024
3235,5804,74,1,1/15/2024
3236,9517,66,5,8/20/2024
3237,5272,34,3,2/21/2024
3238,5987,82,2,7/8/2024
3239,904,26,1,3/7/2024
3240,6235,14,3,9/9/2024
3241,6918,68,1,1/2/2024
3242,4257,40,2,4/12/2024
3243,9582,45,5,6/19/2024
3244,8852,99,4,8/17/2024
3245,6830,80,5,2/8/2024
3246,3826,3,3,3/22/2024
3247,5011,88,4,2/13/2024
3248,3706,96,1,6/18/2024
3249,5908,41,5,5/16/2024
3250,3443,32,3,8/18/2024
3251,7429,58,4,6/6/2024
3252,8549,38,3,2/13/2024
3253,9473,97,4,6/17/2024
3254,8505,85,5,1/21/2024
3255,3605,28,1,8/9/2024
3256,9305,86,1,8/4/2024
3257,5094,6,3,3/6/2024
3258,9667,70,5,4/3/2024
3259,8479,82,5,6/8/2024
3260,5295,49,4,8/17/2024
3261,406,18,1,3/15/2024
3262,7349,92,5,7/31/2024
3263,3910,49,3,5/16/2024
3264,7475,1,3,4/8/2024
3265,522,13,2,4/15/2024
3266,3166,89,2,5/20/2024
3267,3883,48,4,4/22/2024
3268,7733,1,1,2/3/2024
3269,9795,21,3,2/15/2024
3270,6319,11,4,4/27/2024
3271,5543,65,4,7/1/2024
3272,5481,93,5,7/16/2024
3273,8132,44,1,8/12/2024
3274,1141,3,3,4/29/2024
3275,236,92,4,1/15/2024
3276,7023,87,1,7/8/2024
3277,3036,43,3,4/26/2024
3278,7563,97,4,1/2/2024
3279,9947,70,5,5/21/2024
3280,8556,92,4,8/22/2024
3281,141,44,1,6/14/2024
3282,8221,5,5,5/25/2024
3283,3290,42,4,4/22/2024
3284,8061,61,3,5/25/2024
3285,6926,62,2,4/18/2024
3286,7847,63,3,4/19/2024
3287,9101,70,5,4/15/2024
3288,1161,23,3,5/2/2024
3289,7427,33,3,8/17/2024
3290,1407,41,2,4/21/2024
3291,8464,44,4,4/7/2024
3292,771,15,5,6/29/2024
3293,3741,100,2,1/8/2024
3294,9314,84,5,8/10/2024
3295,3876,40,1,3/19/2024
3296,4132,16,4,4/26/2024
3297,4075,77,3,5/9/2024
3298,7819,45,3,9/11/2024
3299,1273,11,5,8/27/2024
3300,4065,68,1,8/12/2024
3301,5668,61,3,4/10/2024
3302,2011,91,5,4/21/2024
3303,6970,85,4,5/31/2024
3304,9959,40,5,8/9/2024
3305,5746,23,4,1/6/2024
3306,8035,58,3,7/24/2024
3307,9114,42,4,4/25/2024
3308,3289,3,4,9/3/2024
3309,7477,39,3,3/8/2024
3310,2084,86,5,3/31/2024
3311,8209,83,4,3/31/2024
3312,5293,84,4,5/5/2024
3313,6123,39,1,5/13/2024
3314,4562,95,5,7/10/2024
3315,7734,75,2,4/5/2024
3316,1768,40,1,7/3/2024
3317,9424,33,4,7/31/2024
3318,4661,75,4,3/4/2024
3319,6394,62,2,9/8/2024
3320,8158,59,1,1/22/2024
3321,9696,44,5,5/13/2024
3322,3941,96,5,7/1/2024
3323,7849,55,5,4/29/2024
3324,7388,69,2,4/16/2024
3325,5293,76,5,3/30/2024
3326,9350,69,4,8/29/2024
3327,7678,98,5,3/16/2024
3328,3919,79,5,6/10/2024
3329,4045,41,5,5/2/2024
3330,1393,80,4,4/28/2024
3331,5726,93,1,7/8/2024
3332,2399,80,3,1/20/2024
3333,5763,35,2,1/4/2024
3334,397,56,4,5/15/2024
3335,6139,66,5,2/20/2024
3336,423,91,2,5/21/2024
3337,1907,68,4,5/29/2024
3338,3873,96,1,2/19/2024
3339,2351,33,3,4/21/2024
3340,8125,67,3,7/20/2024
3341,7539,14,5,8/28/2024
3342,2377,46,2,3/6/2024
3343,796,61,5,3/13/2024
3344,623,27,2,1/16/2024
3345,5669,97,5,1/11/2024
3346,445,4,3,1/23/2024
3347,270,36,2,7/11/2024
3348,5663,28,5,9/9/2024
3349,4694,41,5,9/1/2024
3350,6247,50,5,6/19/2024
3351,2411,60,2,1/15/2024
3352,3733,4,2,7/9/2024
3353,770,11,2,3/11/2024
3354,6957,77,3,7/25/2024
3355,1790,88,5,6/15/2024
3356,6966,18,1,9/8/2024
3357,9775,81,4,9/11/2024
3358,4134,100,3,8/3/2024
3359,2354,1,3,4/29/2024
3360,5786,50,1,1/20/2024
3361,452,88,5,7/14/2024
3362,1697,23,5,7/21/2024
3363,9820,82,2,6/24/2024
3364,9498,75,4,6/30/2024
3365,4324,13,3,2/11/2024
3366,3947,16,5,6/23/2024
3367,1376,100,1,4/18/2024
3368,4469,30,2,7/31/2024
3369,2352,65,1,8/24/2024
3370,4007,9,2,4/5/2024
3371,338,43,5,6/29/2024
3372,5216,85,2,7/7/2024
3373,9347,38,2,5/12/2024
3374,8590,23,2,1/6/2024
3375,8458,48,4,6/7/2024
3376,9199,80,1,1/15/2024
3377,4382,38,4,5/28/2024
3378,2396,48,5,5/23/2024
3379,497,1,1,8/20/2024
3380,4586,96,4,6/7/2024
3381,4487,51,1,1/11/2024
3382,7755,87,5,8/30/2024
3383,7726,99,4,4/10/2024
3384,7055,37,3,6/24/2024
3385,9692,9,1,8/2/2024
3386,6012,68,5,4/15/2024
3387,961,18,2,5/30/2024
3388,5478,23,5,3/12/2024
3389,1291,52,1,5/5/2024
3390,1258,24,1,7/2/2024
3391,3530,53,3,4/15/2024
3392,6636,56,2,3/17/2024
3393,4527,15,2,7/24/2024
3394,3084,60,1,3/5/2024
3395,7850,96,5,6/14/2024
3396,7163,39,1,2/16/2024
3397,3802,55,2,6/19/2024
3398,2441,22,4,2/21/2024
3399,2276,90,3,2/4/2024
3400,8437,50,3,4/25/2024
3401,2286,83,5,3/24/2024
3402,1038,15,2,4/30/2024
3403,5246,44,2,6/18/2024
3404,3374,93,2,5/3/2024
3405,2427,61,4,1/28/2024
3406,3395,30,5,4/10/2024
3407,6971,78,3,5/14/2024
3408,3892,58,5,5/3/2024
3409,2486,13,3,5/28/2024
3410,8273,17,4,2/16/2024
3411,9688,89,4,3/4/2024
3412,7711,18,4,6/19/2024
3413,9383,18,1,9/10/2024
3414,6516,28,4,7/5/2024
3415,387,37,3,3/3/2024
3416,5085,27,2,6/9/2024
3417,9544,43,2,7/3/2024
3418,9352,58,3,1/27/2024
3419,3849,35,2,6/30/2024
3420,9412,46,5,2/17/2024
3421,4714,21,1,1/24/2024
3422,7266,36,2,3/9/2024
3423,2478,21,1,7/28/2024
3424,3132,57,3,2/22/2024
3425,9246,92,1,3/18/2024
3426,2156,52,3,3/30/2024
3427,4527,69,4,4/20/2024
3428,6306,69,4,8/18/2024
3429,9375,36,3,5/14/2024
3430,9095,17,5,1/12/2024
3431,1761,5,3,7/27/2024
3432,2728,52,3,4/9/2024
3433,1052,60,1,8/20/2024
3434,222,50,3,7/4/2024
3435,2824,2,2,4/11/2024
3436,6270,8,2,6/3/2024
3437,9715,24,2,4/23/2024
3438,6555,1,5,6/26/2024
3439,8570,56,5,3/16/2024
3440,3293,31,3,9/6/2024
3441,8913,90,2,1/23/2024
3442,9008,100,2,6/16/2024
3443,4296,69,1,4/28/2024
3444,4986,83,3,1/26/2024
3445,3397,41,4,8/13/2024
3446,9799,23,3,8/20/2024
3447,6566,42,5,3/3/2024
3448,3043,67,3,1/14/2024
3449,8431,92,5,1/23/2024
3450,964,66,5,6/28/2024
3451,1114,4,4,9/9/2024
3452,4013,29,2,5/3/2024
3453,8680,87,4,8/28/2024
3454,8830,25,5,5/25/2024
3455,3251,7,5,1/3/2024
3456,6406,98,4,3/30/2024
3457,3340,53,3,4/21/2024
3458,7741,99,4,6/21/2024
3459,7381,36,3,3/17/2024
3460,3255,55,1,3/4/2024
3461,9142,51,2,3/3/2024
3462,5937,11,3,4/6/2024
3463,2610,9,3,4/2/2024
3464,7294,9,3,6/2/2024
3465,2228,42,3,2/25/2024
3466,3547,4,3,1/22/2024
3467,3908,44,5,5/4/2024
3468,1116,20,2,6/20/2024
3469,2299,78,5,1/3/2024
3470,2002,51,2,8/29/2024
3471,7256,30,3,7/8/2024
3472,8445,50,3,3/11/2024
3473,9084,45,2,5/17/2024
3474,3516,22,5,4/13/2024
3475,5883,56,3,4/24/2024
3476,6989,98,1,2/12/2024
3477,2264,67,3,2/29/2024
3478,3241,4,2,8/26/2024
3479,1027,5,1,8/18/2024
3480,2190,13,4,2/24/2024
3481,343,25,3,8/28/2024
3482,8401,10,4,6/7/2024
3483,5293,40,3,2/24/2024
3484,7746,4,5,3/1/2024
