sale_id,customer_id,product_id,quantity_sold,sale_date
1970,5726,24,2,2024/03/10
1971,2010,52,4,2024/06/14
1972,9140,9,2,2024/06/25
1973,6660,18,3,2024/05/15
1974,7782,72,4,2024/02/29
1975,2719,51,1,2024/04/28
1976,759,100,1,2024/04/04
1977,1641,83,2,2024/07/18
1978,5861,73,5,2024/03/08
1979,426,89,2,2024/05/11
1980,6965,4,2,2024/02/16
1981,6663,83,3,2024/08/11
1982,5981,86,5,2024/03/30
1983,9101,72,1,2024/04/02
1984,2460,89,1,2024/04/07
1985,6735,99,1,2024/07/17
1986,4491,63,4,2024/04/08
1987,4666,51,3,2024/06/04
1988,5149,35,1,2024/01/10
1989,6288,71,1,2024/04/24
1990,5995,25,5,2024/08/10
1991,2950,9,2,2024/06/02
1992,2155,29,4,2024/05/19
1993,3334,83,1,2024/07/27
1994,1954,35,1,2024/02/25
1995,4460,23,5,2024/07/21
1996,8903,65,4,2024/06/18
1997,8011,100,3,2024/08/31
1998,5881,29,4,2024/06/18
1999,8716,77,5,2024/07/05
2000,4153,12,1,2024/04/10
2001,5991,73,3,2024/09/05
2002,5988,15,2,2024/01/11
2003,4317,80,3,2024/01/16
2004,1612,30,4,2024/03/09
2005,5666,7,4,2024/05/10
2006,1877,95,2,2024/03/31
2007,8021,41,2,2024/08/31
2008,8425,57,4,2024/04/21
2009,5936,91,4,2024/05/25
2010,5209,58,3,2024/08/31
2011,7962,48,4,2024/03/22
2012,5579,27,1,2024/07/16
2013,8674,94,1,2024/09/09
2014,3361,29,5,2024/03/15
2015,5902,9,1,2024/03/22
2016,6713,26,2,2024/09/06
2017,9174,34,5,2024/08/25
2018,8541,69,1,2024/07/24
2019,1556,96,2,2024/07/02
2020,8147,23,3,2024/03/29
2021,2774,63,2,2024/08/05
2022,6000,68,3,2024/05/01
2023,3700,57,2,2024/05/08
2024,4149,96,3,2024/01/27
2025,1052,87,1,2024/07/09
2026,8961,4,5,2024/07/13
2027,8179,93,4,2024/01/15
2028,4798,77,3,2024/04/12
2029,8726,96,4,2024/04/17
2030,9142,82,2,2024/07/24
2031,3504,98,3,2024/03/30
2032,6745,36,5,2024/06/30
2033,7444,77,1,2024/03/25
2034,4273,75,3,2024/01/30
2035,838,93,3,2024/07/31
2036,8246,64,1,2024/03/08
2037,2106,31,2,2024/06/30
2038,9101,87,2,2024/09/06
2039,969,20,1,2024/02/19
2040,7358,1,2,2024/03/19
2041,1910,57,3,2024/02/22
2042,4356,99,2,2024/03/02
2043,3353,56,4,2024/06/24
2044,7486,32,5,2024/04/29
2045,3088,82,5,2024/01/23
2046,4243,7,1,2024/08/02
2047,1288,72,4,2024/07/11
2048,3450,13,2,2024/06/12
2049,9127,83,5,2024/03/20
2050,7567,16,1,2024/06/15
2051,1663,64,4,2024/06/28
2052,6359,30,4,2024/03/24
2053,7311,83,4,2024/07/31
2054,3642,79,2,2024/01/13
2055,8618,18,1,2024/07/26
2056,3870,83,4,2024/01/27
2057,3389,23,4,2024/01/06
2058,5074,4,2,2024/05/31
2059,2651,47,2,2024/06/08
2060,3046,27,1,2024/03/28
2061,4530,60,2,2024/01/30
2062,5259,21,4,2024/02/17
2063,7724,63,4,2024/08/14
2064,3194,5,5,2024/08/28
2065,5471,12,1,2024/08/08
2066,1531,91,5,2024/01/30
2067,3379,38,3,2024/02/03
2068,3930,15,5,2024/09/09
2069,5770,84,2,2024/05/27
2070,104,18,5,2024/02/14
2071,9044,90,2,2024/09/01
2072,8353,64,3,2024/06/29
2073,943,52,2,2024/03/06
2074,2773,59,3,2024/08/30
2075,1863,66,1,2024/06/29
2076,3439,46,4,2024/07/09
2077,1551,40,5,2024/03/19
2078,5441,75,2,2024/04/24
2079,8836,37,1,2024/02/12
2080,9764,36,3,2024/07/26
2081,9652,15,3,2024/07/11
2082,9049,41,2,2024/08/21
2083,5280,100,4,2024/08/22
2084,577,11,1,2024/04/09
2085,1141,49,5,2024/06/01
2086,4337,92,4,2024/02/14
2087,3285,57,1,2024/07/06
2088,9402,75,1,2024/01/07
2089,7135,91,4,2024/04/16
2090,6101,33,1,2024/08/09
2091,5135,41,4,2024/07/26
2092,396,16,5,2024/08/21
2093,9791,27,2,2024/01/10
2094,6102,74,4,2024/08/07
2095,3771,96,1,2024/04/06
2096,5112,96,2,2024/04/21
2097,7145,84,3,2024/07/18
2098,7744,68,3,2024/06/13
2099,2433,44,1,2024/07/27
2100,685,44,2,2024/09/08
2101,9447,58,3,2024/02/06
2102,8213,98,1,2024/04/21
2103,2151,91,4,2024/04/14
2104,3103,41,5,2024/06/15
2105,3966,29,1,2024/06/06
2106,1620,83,3,2024/01/15
2107,1417,97,5,2024/01/30
2108,7292,67,3,2024/02/22
2109,5740,78,3,2024/07/30
2110,4084,38,1,2024/04/26
2111,4273,77,5,2024/04/25
2112,6852,14,4,2024/02/03
2113,5736,84,4,2024/06/29
2114,2009,69,3,2024/08/03
2115,3360,71,3,2024/01/02
2116,3977,89,4,2024/03/01
2117,2860,54,2,2024/06/12
2118,7388,58,2,2024/01/30
2119,7241,66,1,2024/06/01
2120,2028,68,4,2024/02/07
2121,1820,13,2,2024/04/16
2122,5155,7,5,2024/01/26
2123,8408,52,1,2024/03/08
2124,5458,26,1,2024/02/05
2125,6934,79,2,2024/08/19
2126,1265,78,2,2024/05/17
2127,2507,4,3,2024/02/15
2128,3285,63,3,2024/08/30
2129,4687,58,1,2024/07/17
2130,7358,49,5,2024/07/05
2131,2761,48,1,2024/04/05
2132,2584,92,4,2024/08/07
2133,7058,36,3,2024/03/26
2134,4487,22,1,2024/07/09
2135,8430,60,5,2024/01/01
2136,5112,11,2,2024/02/21
2137,6772,46,5,2024/06/25
2138,6453,3,2,2024/03/25
2139,6835,95,3,2024/08/12
2140,193,5,3,2024/07/09
2141,385,28,1,2024/03/25
2142,5906,1,5,2024/05/14
2143,5169,86,1,2024/05/01
2144,3542,11,5,2024/07/12
2145,9255,18,1,2024/07/07
2146,4531,23,1,2024/08/15
2147,8591,1,3,2024/05/31
2148,7364,42,4,2024/02/20
2149,5537,44,4,2024/06/25
2150,3934,52,1,2024/04/13
2151,170,41,2,2024/03/07
2152,9221,12,1,2024/04/04
2153,8047,34,2,2024/09/01
2154,5314,38,5,2024/04/12
2155,4310,11,1,2024/02/21
2156,5417,49,1,2024/04/29
2157,7148,24,4,2024/02/16
2158,5452,84,5,2024/01/17
2159,5084,46,5,2024/04/26
2160,1739,83,3,2024/05/03
2161,7122,69,4,2024/04/22
2162,3466,49,5,2024/02/21
2163,6993,7,5,2024/07/04
2164,1403,83,5,2024/07/24
2165,652,81,5,2024/02/25
2166,7703,84,3,2024/04/21
2167,2500,92,1,2024/07/15
2168,5167,65,5,2024/06/18
2169,3039,39,1,2024/07/07
2170,8299,24,3,2024/05/16
2171,9048,51,1,2024/03/02
2172,9943,13,3,2024/06/16
2173,2039,61,4,2024/07/28
2174,5602,5,3,2024/05/28
2175,1709,66,4,2024/01/23
2176,3502,80,5,2024/04/24
2177,8699,13,3,2024/01/12
2178,648,54,3,2024/08/11
2179,6337,35,3,2024/07/12
2180,7484,50,4,2024/07/18
2181,3096,15,1,2024/07/19
2182,4486,5,1,2024/03/27
2183,1963,44,4,2024/02/13
2184,2929,96,3,2024/05/02
2185,9674,93,2,2024/09/06
2186,3206,34,5,2024/05/28
2187,7185,80,3,2024/08/28
2188,7116,58,1,2024/06/03
2189,7170,96,4,2024/01/14
2190,9410,51,5,2024/01/27
2191,9490,35,3,2024/04/09
2192,6559,30,3,2024/05/15
2193,1782,55,4,2024/04/15
2194,5759,11,5,2024/05/25
2195,3410,46,3,2024/05/21
2196,2986,91,5,2024/03/17
2197,8500,84,2,2024/05/22
2198,2741,71,5,2024/05/03
2199,2920,96,5,2024/08/29
2200,3860,89,5,2024/04/30
2201,3042,19,5,2024/05/31
2202,3,34,4,2024/07/29
2203,1414,65,2,2024/09/04
2204,949,71,1,2024/02/24
2205,544,91,1,2024/08/26
2206,3394,58,4,2024/02/28
2207,7866,87,3,2024/01/26
2208,9089,40,4,2024/08/14
2209,4650,88,5,2024/05/10
2210,4370,76,4,2024/04/02
2211,3225,16,1,2024/02/20
2212,2540,52,2,2024/06/26
2213,7436,31,2,2024/07/20
2214,1477,13,5,2024/08/13
2215,4464,76,2,2024/08/30
2216,4710,51,1,2024/08/29
2217,7286,29,1,2024/04/10
2218,6216,90,1,2024/06/08
2219,5266,53,2,2024/01/21
2220,9708,37,4,2024/01/23
2221,3523,68,1,2024/05/12
2222,2679,41,5,2024/05/12
2223,1709,68,5,2024/01/08
2224,2649,74,3,2024/05/04
2225,8473,23,3,2024/05/08
2226,8885,59,4,2024/07/08
2227,3911,64,3,2024/01/26
2228,8319,1,1,2024/05/04
2229,6962,100,4,2024/04/02
2230,994,82,1,2024/06/02
2231,6916,71,2,2024/01/05
2232,742,60,2,2024/03/16
2233,7758,7,1,2024/06/10
2234,5851,29,2,2024/02/09
2235,6390,89,1,2024/02/16
2236,3659,72,1,2024/03/04
2237,2563,91,5,2024/09/04
2238,8131,7,5,2024/04/16
2239,1683,34,5,2024/05/13
2240,4440,59,3,2024/04/20
2241,5559,99,3,2024/06/22
2242,5604,6,3,2024/08/10
2243,4141,20,3,2024/04/29
2244,7595,19,1,2024/07/11
2245,787,62,3,2024/09/02
2246,1005,26,1,2024/02/21
2247,2267,88,4,2024/06/17
2248,7165,57,4,2024/09/09
2249,9491,51,3,2024/03/24
2250,2635,83,3,2024/04/29
2251,2466,30,5,2024/03/28
2252,828,66,2,2024/07/24
2253,4898,68,3,2024/08/07
2254,7006,67,2,2024/06/28
2255,1135,21,2,2024/05/25
2256,1796,80,2,2024/01/19
2257,429,87,3,2024/03/13
2258,8691,60,4,2024/05/06
2259,1614,57,4,2024/08/31
2260,2356,36,3,2024/01/26
2261,8637,83,4,2024/02/14
2262,9141,62,3,2024/05/10
2263,4666,61,3,2024/01/17
2264,6790,67,5,2024/07/06
2265,7904,74,5,2024/08/08
2266,3549,74,5,2024/03/17
2267,302,60,2,2024/01/10
2268,3347,38,3,2024/09/04
2269,4320,6,5,2024/03/10
2270,5029,5,3,2024/06/03
2271,3599,20,5,2024/06/15
2272,781,53,1,2024/08/18
2273,9659,97,4,2024/01/21
2274,8569,31,5,2024/03/29
2275,3725,11,2,2024/04/05
2276,4963,83,5,2024/07/31
2277,2558,22,5,2024/07/02
2278,5829,28,5,2024/05/13
2279,427,83,4,2024/03/19
2280,9197,7,4,2024/05/20
2281,8415,39,2,2024/08/25
2282,7809,10,4,2024/08/04
2283,2784,74,2,2024/04/17
2284,3059,84,1,2024/07/29
2285,5397,75,4,2024/03/20
2286,4749,71,1,2024/07/24
2287,1980,23,5,2024/07/03
2288,7366,63,4,2024/04/14
2289,4574,90,2,2024/07/24
2290,8845,81,5,2024/04/08
2291,9024,57,3,2024/06/24
2292,9530,3,1,2024/03/03
2293,4069,47,3,2024/01/14
2294,5817,40,2,2024/04/06
2295,8322,59,1,2024/08/07
2296,1280,7,5,2024/04/19
2297,8693,84,3,2024/05/29
2298,7497,59,2,2024/03/05
2299,6952,6,3,2024/05/24
2300,3286,15,1,2024/06/18
2301,2175,37,2,2024/04/20
2302,2281,78,3,2024/05/17
2303,7933,1,3,2024/02/02
2304,9126,100,1,2024/04/30
2305,1846,64,4,2024/05/10
2306,6530,41,5,2024/01/13
2307,3695,89,4,2024/05/11
2308,1928,53,4,2024/04/17
2309,5273,20,4,2024/07/09
2310,1590,88,5,2024/01/25
2311,8316,91,5,2024/02/04
2312,1101,52,3,2024/07/30
2313,2591,86,4,2024/03/10
2314,142,40,1,2024/03/30
2315,1071,37,3,2024/04/08
2316,297,1,3,2024/01/20
2317,6375,11,1,2024/07/29
2318,2451,16,4,2024/03/23
2319,8206,89,5,2024/08/14
2320,9784,72,3,2024/04/08
2321,5827,11,2,2024/08/15
2322,3944,48,1,2024/06/27
2323,1359,47,2,2024/03/22
2324,8673,22,1,2024/08/01
2325,1253,19,5,2024/01/19
2326,1618,9,1,2024/08/07
2327,1538,96,3,2024/08/07
2328,4932,36,1,2024/02/20
2329,4589,91,2,2024/04/29
2330,1285,11,2,2024/09/09
2331,8116,39,4,2024/01/25
2332,2701,68,5,2024/04/30
2333,4643,40,4,2024/05/20
2334,8450,95,5,2024/07/29
2335,696,6,3,2024/07/01
2336,4242,92,3,2024/07/01
2337,385,68,1,2024/02/28
2338,1480,52,5,2024/01/27
2339,7721,57,1,2024/04/07
2340,8157,76,2,2024/06/10
2341,6552,35,4,2024/02/17
2342,7266,35,4,2024/08/20
2343,7138,23,3,2024/03/23
2344,4766,47,1,2024/01/25
2345,3057,15,1,2024/02/07
2346,8125,87,5,2024/06/15
2347,8904,43,2,2024/04/08
2348,2461,76,5,2024/06/20
2349,2912,91,5,2024/02/07
2350,7309,87,1,2024/05/26
2351,6882,81,2,2024/07/28
2352,5411,18,1,2024/03/15
2353,9455,10,3,2024/02/17
2354,1877,91,1,2024/03/04
2355,2089,48,1,2024/04/15
2356,7484,35,4,2024/02/18
2357,4150,21,3,2024/06/30
2358,8130,47,2,2024/07/08
2359,140,8,3,2024/06/17
2360,2566,6,3,2024/01/03
2361,5601,34,2,2024/05/16
2362,3501,96,4,2024/04/03
2363,7889,13,2,2024/07/22
2364,4239,2,3,2024/01/10
2365,2045,51,4,2024/08/06
2366,1779,52,2,2024/03/22
2367,7581,49,4,2024/08/19
2368,5141,69,4,2024/09/11
2369,5938,5,5,2024/02/13
2370,5088,73,3,2024/08/19
2371,2836,8,4,2024/07/18
2372,9421,33,4,2024/07/06
2373,771,11,5,2024/02/08
2374,6503,73,2,2024/05/26
2375,4825,70,2,2024/06/29
2376,7363,39,3,2024/01/20
2377,7562,77,1,2024/06/21
2378,6029,40,5,2024/01/15
2379,7208,50,3,2024/06/20
2380,8823,70,1,2024/06/30
2381,4433,59,3,2024/04/05
2382,2794,67,2,2024/02/04
2383,5398,54,4,2024/04/05
2384,8473,45,4,2024/02/27
2385,5027,98,3,2024/05/20
2386,5647,11,3,2024/07/13
2387,2294,44,3,2024/07/18
2388,1890,9,3,2024/02/09
2389,5351,63,5,2024/07/26
2390,9165,18,1,2024/07/29
2391,2308,32,1,2024/01/08
2392,6005,80,4,2024/01/21
2393,7544,7,4,2024/02/03
2394,3918,64,4,2024/02/29
2395,3204,84,5,2024/01/19
2396,9996,72,3,2024/04/03
2397,2920,13,5,2024/05/27
2398,8843,98,1,2024/08/21
2399,8456,48,3,2024/01/24
2400,9014,18,1,2024/03/03
2401,10000,86,3,2024/02/11
2402,5375,91,4,2024/07/29
2403,8457,8,2,2024/02/26
2404,1103,38,2,2024/05/29
2405,6458,93,1,2024/04/18
2406,4927,9,1,2024/07/07
2407,821,99,5,2024/07/27
2408,1032,38,5,2024/04/15
2409,8179,33,1,2024/04/09
2410,5281,74,4,2024/04/25
2411,1558,31,3,2024/08/22
2412,2425,24,3,2024/05/22
2413,5206,76,1,2024/05/15
2414,6986,33,5,2024/04/30
2415,310,84,1,2024/09/07
2416,9370,31,5,2024/04/01
2417,6625,32,3,2024/02/12
2418,4084,73,1,2024/05/28
2419,375,16,5,2024/06/14
2420,2630,40,2,2024/05/30
2421,334,83,4,2024/06/24
2422,9375,26,4,2024/06/23
2423,9061,82,1,2024/01/01
2424,4676,83,4,2024/05/23
2425,5019,27,1,2024/03/19
2426,5081,80,2,2024/05/15
2427,6054,74,5,2024/05/08
2428,1397,36,3,2024/01/29
2429,4591,88,1,2024/08/04
2430,2153,45,4,2024/02/05
2431,3779,94,3,2024/08/18
2432,6048,15,3,2024/08/12
2433,4546,10,2,2024/06/16
2434,5957,19,5,2024/04/21
2435,2456,86,2,2024/04/15
2436,8241,27,1,2024/01/17
2437,4208,80,3,2024/08/31
2438,1487,45,4,2024/05/26
2439,7134,74,1,2024/06/12
2440,452,36,5,2024/08/03
2441,6369,90,2,2024/01/04
2442,2169,17,4,2024/07/03
2443,2721,21,2,2024/03/25
2444,4946,35,5,2024/05/08
2445,6746,99,4,2024/03/30
2446,4443,63,4,2024/05/30
2447,6096,88,5,2024/04/29
2448,3739,2,5,2024/07/19
2449,9380,66,2,2024/03/23
2450,3102,3,1,2024/06/05
2451,4669,93,1,2024/01/03
2452,9961,50,5,2024/07/14
2453,1129,68,2,2024/06/28
2454,9057,84,5,2024/05/02
2455,4310,44,3,2024/04/22
2456,2428,73,4,2024/01/31
2457,6029,66,4,2024/04/08
2458,9547,34,3,2024/08/27
2459,7455,39,4,2024/01/31
2460,1296,20,3,2024/06/21
2461,607,78,1,2024/06/26
2462,6520,82,5,2024/06/02
2463,7908,44,1,2024/02/17
2464,4073,29,2,2024/03/08
2465,8976,9,2,2024/08/27
2466,7974,60,4,2024/05/12
2467,9593,70,5,2024/08/14
2468,9620,11,5,2024/07/28
2469,3181,49,2,2024/04/19
2470,3187,60,2,2024/08/31
2471,6959,15,1,2024/02/29
2472,3824,86,2,2024/06/16
2473,3488,74,2,2024/08/27
2474,8677,80,3,2024/05/27
2475,2731,67,5,2024/08/10
2476,440,68,3,2024/08/31
2477,7738,1,2,2024/08/27
2478,9425,66,4,2024/06/16
2479,7096,52,5,2024/02/13
2480,1945,37,2,2024/04/05
2481,5263,86,1,2024/08/26
2482,6740,55,4,2024/06/18
2483,5634,34,3,2024/04/04
2484,9255,22,5,2024/06/06
2485,3243,87,3,2024/02/23
2486,3586,65,5,2024/01/02
2487,6278,10,2,2024/04/22
2488,745,42,2,2024/08/18
2489,468,73,4,2024/01/24
2490,2826,65,3,2024/03/05
2491,7960,22,5,2024/08/27
2492,5308,59,3,2024/01/13
2493,8634,79,3,2024/09/10
2494,205,26,4,2024/03/24
2495,5392,29,2,2024/03/28
2496,3015,1,2,2024/05/05
2497,5097,92,5,2024/06/17
2498,603,8,5,2024/08/15
2499,2291,49,1,2024/06/02
2500,7771,74,3,2024/07/23
2501,7319,51,3,2024/05/22
2502,7674,36,1,2024/01/24
2503,2826,100,1,2024/02/12
2504,2555,22,3,2024/05/17
2505,2979,65,2,2024/07/11
2506,8427,20,3,2024/02/17
2507,190,98,5,2024/08/09
2508,703,21,4,2024/08/15
2509,3803,22,3,2024/01/30
2510,374,75,1,2024/03/06
2511,4186,98,5,2024/01/11
2512,2212,18,4,2024/03/16
2513,1004,68,5,2024/05/22
2514,4273,47,5,2024/04/27
2515,9480,26,2,2024/08/02
2516,5547,69,5,2024/01/04
2517,943,34,1,2024/03/14
2518,3816,32,3,2024/07/18
2519,8936,45,2,2024/05/14
2520,2405,7,2,2024/04/30
2521,5042,68,4,2024/08/08
2522,3584,20,3,2024/08/05
2523,2114,1,4,2024/04/13
2524,2836,83,1,2024/02/16
2525,9699,54,4,2024/03/14
2526,5702,41,1,2024/07/24
2527,3744,95,4,2024/07/24
2528,2957,89,4,2024/07/06
2529,5924,70,1,2024/03/27
2530,6013,44,2,2024/05/10
2531,3953,85,4,2024/06/07
2532,5641,48,5,2024/07/08
2533,8265,67,5,2024/08/24
2534,3823,81,3,2024/08/27
2535,3640,30,5,2024/04/17
2536,65,53,4,2024/04/13
2537,6630,5,5,2024/01/16
2538,2885,86,2,2024/02/26
2539,5771,74,3,2024/06/16
2540,1748,41,1,2024/08/27
2541,1867,74,3,2024/07/15
2542,4212,44,2,2024/06/18
2543,2393,45,2,2024/05/16
2544,6388,26,2,2024/03/31
2545,5800,23,1,2024/05/13
2546,7607,94,1,2024/02/03
2547,1244,62,3,2024/06/16
2548,1101,61,4,2024/02/09
2549,7576,30,1,2024/02/26
2550,1502,87,2,2024/03/28
2551,3871,20,2,2024/04/29
2552,8981,64,3,2024/05/04
2553,7943,63,3,2024/04/20
2554,4877,22,3,2024/02/09
2555,2555,74,5,2024/06/08
2556,8488,7,3,2024/04/22
2557,5491,76,2,2024/01/20
2558,3755,69,1,2024/08/27
2559,5654,86,1,2024/01/29
2560,7791,38,2,2024/05/20
2561,8021,21,1,2024/01/23
2562,9454,18,1,2024/05/30
2563,1016,77,1,2024/03/15
2564,9312,79,4,2024/03/15
2565,4070,24,4,2024/07/20
2566,7632,77,3,2024/04/05
2567,3345,12,3,2024/08/14
2568,3081,18,5,2024/08/02
2569,9522,30,5,2024/04/24
2570,4156,100,2,2024/04/11
2571,1624,82,5,2024/04/28
2572,7170,28,1,2024/05/14
2573,4764,48,4,2024/05/16
2574,3354,13,4,2024/08/15
2575,9281,3,3,2024/04/10
2576,220,8,5,2024/05/13
2577,1737,86,1,2024/01/24
2578,7260,71,3,2024/01/28
2579,5245,16,4,2024/06/06
2580,3645,33,2,2024/07/17
2581,617,8,3,2024/05/06
2582,5322,18,1,2024/07/31
2583,8223,30,4,2024/08/15
2584,9020,43,5,2024/06/20
2585,1656,95,2,2024/03/10
2586,7137,71,4,2024/09/03
2587,3635,43,5,2024/09/06
2588,4425,98,1,2024/06/12
2589,8609,74,2,2024/08/19
2590,6088,28,4,2024/01/03
2591,6606,85,4,2024/03/10
2592,7730,14,5,2024/04/08
2593,1482,51,3,2024/04/01
2594,7528,30,4,2024/03/24
2595,4003,96,1,2024/06/19
2596,6862,56,2,2024/07/26
2597,8197,52,5,2024/04/03
2598,4031,81,1,2024/01/02
2599,8224,88,2,2024/07/09
2600,1550,2,1,2024/07/12
2601,6886,13,5,2024/07/17
2602,7483,25,1,2024/06/02
2603,2609,48,3,2024/06/25
2604,2302,83,1,2024/02/06
2605,1519,83,2,2024/01/29
2606,2707,80,1,2024/06/24
2607,4405,59,1,2024/01/18
2608,9750,95,5,2024/01/26
2609,8341,96,1,2024/06/20
2610,5529,98,2,2024/07/21
2611,9471,40,5,2024/06/02
2612,3342,3,1,2024/08/20
2613,5181,19,4,2024/07/26
2614,1396,19,1,2024/05/12
2615,4663,49,1,2024/05/03
2616,9792,61,3,2024/09/05
2617,4478,39,1,2024/01/07
2618,9134,8,5,2024/09/10
2619,4126,52,3,2024/03/22
2620,8987,83,3,2024/04/29
2621,2548,30,3,2024/04/17
2622,4109,7,5,2024/09/10
2623,3611,50,4,2024/06/19
2624,4018,78,5,2024/09/07
2625,2830,89,1,2024/05/10
2626,6831,10,1,2024/01/29
2627,3057,29,1,2024/06/10
2628,5203,70,4,2024/05/26
2629,3533,70,1,2024/02/13
2630,6849,24,3,2024/01/01
2631,1266,56,1,2024/05/19
2632,7068,4,4,2024/08/13
2633,8278,88,1,2024/05/26
2634,5721,94,1,2024/04/27
2635,6959,49,5,2024/01/17
2636,2189,67,5,2024/01/31
2637,360,10,1,2024/01/04
2638,1227,20,5,2024/03/22
2639,9040,80,3,2024/08/16
2640,8863,7,2,2024/02/21
2641,6248,31,2,2024/01/17
2642,1548,15,2,2024/05/24
2643,9496,56,5,2024/01/31
2644,6571,40,4,2024/02/20
2645,8574,79,1,2024/07/24
2646,3087,95,1,2024/04/10
2647,5022,17,5,2024/03/31
2648,8712,91,4,2024/02/27
2649,9145,79,4,2024/03/09
2650,5251,15,1,2024/07/20
2651,8392,64,3,2024/04/22
2652,8548,86,5,2024/03/26
2653,1305,58,4,2024/03/08
2654,9315,81,4,2024/05/01
2655,2463,61,1,2024/03/05
2656,7406,80,1,2024/09/09
2657,2160,44,5,2024/02/02
2658,8402,7,3,2024/05/17
2659,7907,16,4,2024/08/02
2660,2538,16,4,2024/06/12
2661,3487,33,5,2024/07/23
2662,6548,65,5,2024/05/24
2663,4126,39,4,2024/01/02
2664,8377,63,3,2024/04/20
2665,6513,60,5,2024/01/14
2666,1587,39,5,2024/05/07
2667,9311,8,4,2024/02/14
2668,3610,59,1,2024/02/02
2669,1615,95,4,2024/05/13
2670,79,45,1,2024/02/13
2671,3056,72,3,2024/01/29
2672,5925,55,5,2024/06/26
2673,8404,34,5,2024/07/30
2674,8288,13,5,2024/07/06
2675,8305,87,5,2024/03/20
2676,4878,23,2,2024/08/26
2677,7096,96,1,2024/04/10
2678,4680,98,4,2024/05/21
2679,6656,25,2,2024/07/29
2680,8906,36,1,2024/05/30
2681,2427,85,3,2024/08/06
2682,6226,96,3,2024/03/05
2683,7485,79,1,2024/04/06
2684,6126,14,4,2024/09/02
2685,4791,64,3,2024/05/22
2686,2245,36,4,2024/03/09
2687,7366,67,1,2024/02/18
2688,1425,27,3,2024/03/31
2689,7983,36,2,2024/03/11
2690,7979,29,5,2024/08/29
2691,725,7,1,2024/07/08
2692,4829,35,2,2024/08/31
2693,1861,34,2,2024/03/07
2694,5745,59,4,2024/07/25
2695,9472,21,4,2024/03/09
2696,384,14,2,2024/03/22
2697,5358,85,2,2024/06/17
2698,2847,25,5,2024/05/18
2699,3871,78,4,2024/06/13
2700,4449,98,1,2024/02/10
2701,6343,23,2,2024/01/24
2702,8140,4,5,2024/07/18
2703,6827,41,4,2024/04/25
2704,9721,54,3,2024/08/25
2705,6961,92,2,2024/09/04
2706,1039,41,5,2024/03/01
2707,1087,9,3,2024/01/07
2708,148,26,3,2024/02/29
2709,7442,40,5,2024/07/22
2710,5567,13,1,2024/08/31
2711,8584,45,3,2024/07/02
2712,1341,7,5,2024/07/02
2713,5456,77,3,2024/08/25
2714,1227,57,1,2024/02/10
2715,8964,72,1,2024/01/22
2716,7116,16,4,2024/08/02
2717,8644,96,1,2024/09/04
2718,9667,30,4,2024/07/16
2719,4505,96,4,2024/04/06
2720,9747,74,3,2024/01/16
2721,8041,42,3,2024/02/11
2722,3433,42,4,2024/05/03
2723,4581,49,5,2024/08/26
2724,9583,55,2,2024/03/17
2725,3831,94,2,2024/03/06
2726,5103,27,2,2024/01/08
2727,1046,49,4,2024/01/09
2728,2639,36,3,2024/05/11
2729,4812,36,5,2024/03/20
2730,1211,65,3,2024/05/09
2731,7065,81,4,2024/02/29
2732,5028,69,1,2024/05/28
2733,333,23,5,2024/01/11
2734,8949,2,3,2024/02/16
2735,6760,29,5,2024/03/22
2736,4558,80,1,2024/07/17
2737,3988,94,3,2024/04/23
2738,7175,97,1,2024/08/23
2739,6719,89,4,2024/01/03
2740,23,39,3,2024/08/15
2741,8587,72,1,2024/01/01
2742,8301,73,1,2024/08/28
2743,7854,46,4,2024/02/23
2744,2083,57,2,2024/05/03
2745,3231,88,5,2024/02/08
2746,6562,74,3,2024/05/06
2747,6402,52,2,2024/04/28
2748,6024,29,3,2024/07/07
2749,788,8,2,2024/06/05
2750,5191,1,4,2024/07/12
2751,1733,67,4,2024/03/01
2752,1103,82,3,2024/07/22
2753,2066,68,5,2024/08/31
2754,2020,41,1,2024/06/26
2755,6405,17,5,2024/08/01
2756,9808,72,2,2024/03/16
2757,9851,32,2,2024/08/14
2758,1714,93,4,2024/09/05
2759,8534,76,1,2024/02/20
2760,9594,66,3,2024/01/10
2761,3125,85,5,2024/05/29
2762,4930,7,2,2024/06/15
2763,3063,1,4,2024/08/31
2764,8559,10,3,2024/06/12
2765,7374,4,3,2024/06/26
2766,2208,58,2,2024/06/25
2767,6189,81,3,2024/05/02
2768,641,88,2,2024/04/21
2769,488,55,3,2024/06/16
2770,6002,53,2,2024/04/20
2771,1745,91,3,2024/05/18
2772,7708,1,2,2024/07/16
2773,3851,43,5,2024/04/01
2774,45,14,2,2024/04/08
2775,6624,54,1,2024/05/12
2776,9103,65,3,2024/08/06
2777,9844,38,1,2024/05/28
2778,3546,77,1,2024/01/31
2779,5798,51,3,2024/05/15
2780,8189,54,5,2024/01/07
2781,9963,41,5,2024/07/25
2782,9593,43,1,2024/01/28
2783,9948,25,4,2024/05/29
2784,1896,68,4,2024/04/03
2785,2606,92,5,2024/09/09
2786,9503,46,3,2024/01/25
2787,6804,21,2,2024/09/08
2788,1548,59,4,2024/03/29
2789,2478,95,3,2024/08/02
2790,5938,80,2,2024/08/20
2791,6171,79,1,2024/03/27
2792,3059,18,5,2024/08/27
2793,5409,70,5,2024/08/22
2794,6002,4,2,2024/03/13
